City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Bandar-E Lengeh,IR,2021-09-28 11:40:03,26.5579,54.8807,95.11,59,2,11.5
294,Jalu,LY,2021-09-28 11:40:03,29.0331,21.5482,89.49,22,0,9.26
295,Shaoguan,CN,2021-09-28 11:40:04,24.8,113.5833,84.2,66,35,2.39
296,Pangnirtung,CA,2021-09-28 11:40:04,66.1451,-65.7125,26.6,86,75,2.3
297,Muros,ES,2021-09-28 11:40:04,42.7762,-9.0603,68.68,65,8,5.41
298,Mazamari,PE,2021-09-28 11:40:05,-11.3258,-74.5308,75.06,74,71,0.74
299,Shelburne,CA,2021-09-28 11:40:05,44.0787,-80.2041,47.57,98,53,5.12
300,Hofn,IS,2021-09-28 11:40:05,64.2539,-15.2082,46.11,70,100,20.33
301,Lamar,US,2021-09-28 11:40:06,33.6668,-95.5836,69.46,89,1,4.61
302,Jaciara,BR,2021-09-28 11:40:06,-15.9653,-54.9683,87.85,41,7,2.39
303,Pisco,PE,2021-09-28 11:40:06,-13.7,-76.2167,55.02,87,5,2.3
304,Esperance,AU,2021-09-28 11:40:06,-33.8667,121.9,53.44,83,75,10.94
305,Bida,NG,2021-09-28 11:40:07,9.0833,6.0167,90.28,55,38,3.98
306,Srednekolymsk,RU,2021-09-28 11:40:07,67.45,153.6833,20.68,70,46,12.37
307,Qeshm,IR,2021-09-28 11:40:07,26.9581,56.2719,96.69,59,2,9.15
308,Pitimbu,BR,2021-09-28 11:40:08,-7.4706,-34.8086,79.39,75,53,18.79
309,Coihaique,CL,2021-09-28 11:40:08,-45.5752,-72.0662,44.55,70,40,4.61
310,Tura,IN,2021-09-28 11:40:08,25.5198,90.2201,75.24,96,64,4.36
311,Lata,PT,2021-09-28 11:40:09,40.1629,-8.3327,69.04,42,66,10.49
312,Praia Da Vitoria,PT,2021-09-28 11:40:09,38.7333,-27.0667,74.75,94,75,14.81
313,Sorong,ID,2021-09-28 11:40:09,-0.8833,131.25,79.56,85,100,3.15
314,Lagoa,PT,2021-09-28 11:40:10,39.05,-27.9833,68.25,79,77,17.47
315,Olafsvik,IS,2021-09-28 11:40:10,64.8945,-23.7142,36.63,80,100,31.32
316,Bowen,AU,2021-09-28 11:40:10,-20.0167,148.2333,70.02,63,37,17.2
317,Yerbogachen,RU,2021-09-28 11:40:11,61.2767,108.0108,38.23,67,97,9.55
318,Paamiut,GL,2021-09-28 11:40:11,61.994,-49.6678,33.6,53,0,7.58
319,Sarvar,HU,2021-09-28 11:40:11,47.2539,16.9352,73.72,46,53,14.83
320,La Libertad,EC,2021-09-28 11:40:12,-2.2333,-80.9,69.46,88,40,11.5
321,Traunstein,DE,2021-09-28 11:40:12,47.8833,12.65,67.66,77,83,3.67
322,Celestun,MX,2021-09-28 11:40:12,20.8667,-90.4,75.09,90,21,8.1
323,Kavaratti,IN,2021-09-28 11:40:13,10.5669,72.642,81.72,78,81,19.75
324,Maniitsoq,GL,2021-09-28 11:40:13,65.4167,-52.9,34.43,39,0,5.7
325,Georgiyevka,KZ,2021-09-28 11:40:13,43.0369,74.7114,75.24,25,40,6.71
326,Rostovka,RU,2021-09-28 11:40:14,55.3842,71.8891,45.9,48,100,13.24
327,Atar,MR,2021-09-28 11:40:14,20.5169,-13.0499,105.08,7,0,11.52
328,Pacocha,PE,2021-09-28 11:40:14,-17.5833,-71.3333,57.34,82,90,6.91
329,Camopi,GF,2021-09-28 11:40:15,3.1655,-52.3158,81.55,72,35,3.78
330,Usinsk,RU,2021-09-28 11:40:15,65.9939,57.5281,38.95,95,100,4.23
331,Shaoxing,CN,2021-09-28 11:40:15,30.011,120.5715,82.35,77,33,3.09
332,Vao,NC,2021-09-28 11:40:16,-22.6667,167.4833,68.49,72,15,13.0
333,Sheregesh,RU,2021-09-28 11:40:16,52.9209,87.9869,36.36,61,100,1.61
334,Truth Or Consequences,US,2021-09-28 11:40:00,33.1284,-107.2528,60.15,73,40,3.44
335,Kavieng,PG,2021-09-28 11:40:16,-2.5744,150.7967,82.67,74,51,8.43
336,Joniskis,LT,2021-09-28 11:40:17,56.2403,23.6153,58.12,50,15,12.08
337,Tangshan,CN,2021-09-28 11:40:17,39.6333,118.1833,66.52,91,100,5.5
338,Najran,SA,2021-09-28 11:40:17,17.4924,44.1277,97.45,10,58,9.86
339,Wasilla,US,2021-09-28 11:40:18,61.5814,-149.4394,31.75,63,1,1.99
340,Behshahr,IR,2021-09-28 11:40:18,36.6923,53.5526,76.95,48,0,10.33
341,Goderich,CA,2021-09-28 11:40:18,43.7501,-81.7165,51.91,93,39,4.61
342,Sebinkarahisar,TR,2021-09-28 11:40:19,40.2883,38.4236,63.03,41,2,3.31
343,Saint-Augustin,CA,2021-09-28 11:40:19,51.226,-58.6502,51.66,81,37,5.23
344,Harper,LR,2021-09-28 11:40:19,4.375,-7.7169,80.83,77,99,4.94
345,Rio Cuarto,AR,2021-09-28 11:36:30,-33.1307,-64.3499,47.97,100,90,9.22
346,Cayenne,GF,2021-09-28 11:40:20,4.9333,-52.3333,77.04,88,75,5.75
347,Mwinilunga,ZM,2021-09-28 11:40:20,-11.7358,24.4293,90.86,19,73,3.94
348,Mendi,PG,2021-09-28 11:40:20,-6.1761,143.6513,57.06,98,100,1.54
349,Jacareacanga,BR,2021-09-28 11:40:21,-6.2222,-57.7528,81.7,65,94,3.4
350,Tres Lagoas,BR,2021-09-28 11:40:21,-20.7511,-51.6783,87.26,31,0,7.85
351,Tilichiki,RU,2021-09-28 11:40:21,60.4667,166.1,35.69,96,100,4.94
352,Hurricane,US,2021-09-28 11:36:00,37.1753,-113.2899,69.4,61,44,0.89
353,Isiro,CD,2021-09-28 11:40:22,2.7739,27.616,87.28,47,38,1.43
354,Sisimiut,GL,2021-09-28 11:40:22,66.9395,-53.6735,30.2,43,0,10.76
355,Huntsville,US,2021-09-28 11:35:32,34.7304,-86.5861,62.96,97,1,0.0
356,Mahebourg,MU,2021-09-28 11:40:22,-20.4081,57.7,76.24,64,75,13.8
357,La Romana,DO,2021-09-28 11:40:23,18.4273,-68.9728,78.53,100,20,0.0
358,Rurrenabaque,BO,2021-09-28 11:40:23,-14.4413,-67.5278,79.61,63,92,0.29
359,Samastipur,IN,2021-09-28 11:40:23,25.85,85.7833,88.11,66,88,4.25
360,Alofi,NU,2021-09-28 11:40:23,-19.0595,-169.9187,73.29,100,19,5.75
361,Kushima,JP,2021-09-28 11:40:24,31.4583,131.2333,76.51,91,22,8.43
362,Kilimatinde,TZ,2021-09-28 11:40:24,-5.85,34.95,91.44,22,12,6.46
363,Cap-Aux-Meules,CA,2021-09-28 11:40:24,47.3821,-61.8597,59.05,94,75,12.66
364,Kasungu,MW,2021-09-28 11:40:25,-13.0333,33.4833,88.57,24,50,9.35
365,Salitral,PE,2021-09-28 11:40:25,-4.8572,-80.6811,65.79,78,56,2.66
366,Thompson,CA,2021-09-28 11:40:25,55.7435,-97.8558,46.56,87,1,5.75
367,Greymouth,NZ,2021-09-28 11:39:14,-42.4667,171.2,43.36,90,35,3.15
368,Taywarah,AF,2021-09-28 11:40:26,33.35,64.4167,71.4,10,0,8.41
369,San Patricio,US,2021-09-28 11:40:26,28.017,-97.5169,80.89,88,100,5.95
370,Redwater,US,2021-09-28 11:40:26,33.3582,-94.2544,73.69,89,45,3.33
371,Saint-Joseph,RE,2021-09-28 11:40:27,-21.3667,55.6167,77.38,75,23,13.58
372,Mountain Home,US,2021-09-28 11:40:27,43.133,-115.6912,53.08,62,1,21.85
373,Acapulco,MX,2021-09-28 11:40:27,16.8634,-99.8901,75.99,86,85,3.96
374,Subate,LV,2021-09-28 11:40:27,56.0062,25.9076,57.16,55,74,5.48
375,Kurilsk,RU,2021-09-28 11:40:28,45.2333,147.8833,52.43,86,100,10.74
376,Sabla,NG,2021-09-28 11:40:28,12.7525,4.7077,92.79,40,97,4.56
377,Korla,CN,2021-09-28 11:40:28,41.7597,86.1469,76.35,18,2,3.06
378,San Cristobal,VE,2021-09-28 11:40:29,7.7669,-72.225,68.18,74,81,3.49
379,Aykhal,RU,2021-09-28 11:40:29,66.0,111.5,27.95,71,100,10.4
380,Sortavala,RU,2021-09-28 11:40:29,61.7053,30.6918,51.93,74,36,4.34
381,Grimshaw,CA,2021-09-28 11:40:30,56.1834,-117.6027,43.16,100,90,5.75
382,Cabo San Lucas,MX,2021-09-28 11:38:17,22.8909,-109.9124,81.52,75,2,10.96
383,Aleksandrovskoye,RU,2021-09-28 11:40:30,44.7142,43.0008,51.94,74,99,2.62
384,Zyryanka,RU,2021-09-28 11:40:30,65.75,150.85,24.42,67,71,12.48
385,Orichi,RU,2021-09-28 11:40:31,58.4036,49.0572,47.23,50,53,6.55
386,Clarence Town,AU,2021-09-28 11:40:31,-32.5833,151.7833,62.51,69,52,5.08
387,Asau,RO,2021-09-28 11:40:31,46.4333,26.4,54.75,68,95,4.65
388,Geraldton,AU,2021-09-28 11:40:32,-28.7667,114.6,63.12,77,0,6.91
389,Iracoubo,GF,2021-09-28 11:40:32,5.4802,-53.2011,80.15,85,62,8.43
390,Muravlenko,RU,2021-09-28 11:40:32,63.7898,74.523,39.38,66,29,6.67
391,Nouakchott,MR,2021-09-28 11:40:33,18.0858,-15.9785,94.93,59,0,6.4
392,Boa Vista,BR,2021-09-28 11:40:33,2.8197,-60.6733,76.98,78,90,0.0
393,Mayo,US,2021-09-28 11:40:33,38.8876,-76.5119,67.12,84,1,1.01
394,Salama,HN,2021-09-28 11:40:33,14.8333,-86.5833,64.63,97,36,1.57
395,Naze,JP,2021-09-28 11:40:34,28.3667,129.4833,79.03,78,4,19.17
396,Bosaso,SO,2021-09-28 11:40:34,11.2842,49.1816,93.18,66,20,8.05
397,Panjab,AF,2021-09-28 11:40:34,34.388,67.0233,71.56,9,0,9.06
398,Bosobolo,CD,2021-09-28 11:40:35,4.1833,19.9,87.39,57,83,0.54
399,Matamoros,MX,2021-09-28 11:40:35,25.5333,-103.25,68.11,76,9,1.95
400,Menongue,AO,2021-09-28 11:40:35,-14.6585,17.691,101.37,9,6,1.34
401,Gazojak,TM,2021-09-28 11:40:36,41.1875,61.4036,77.13,23,8,5.26
402,Puerto Penasco,MX,2021-09-28 11:40:36,31.3167,-113.5333,81.91,69,0,13.0
403,Neftcala,AZ,2021-09-28 11:40:36,39.3742,49.2472,70.25,67,100,13.0
404,Saint-Pierre,RE,2021-09-28 11:40:37,-21.3393,55.4781,78.44,69,35,26.46
405,Komsomolskiy,UZ,2021-09-28 11:40:37,40.4272,71.7189,81.32,28,5,4.61
406,Barsi,IN,2021-09-28 11:40:37,18.2333,75.7,72.27,91,100,7.38
407,Talnakh,RU,2021-09-28 11:40:37,69.4865,88.3972,32.99,65,68,2.55
408,Hirara,JP,2021-09-28 11:40:38,24.8,125.2833,80.87,78,20,8.05
409,Labrea,BR,2021-09-28 11:40:38,-7.2586,-64.7981,74.52,93,81,2.66
410,Urumqi,CN,2021-09-28 11:36:13,43.801,87.6005,67.15,21,0,8.95
411,Dali,CN,2021-09-28 11:40:38,25.7,100.1833,63.99,83,60,3.69
412,Cidreira,BR,2021-09-28 11:40:39,-30.1811,-50.2056,69.21,83,64,7.38
413,Rassvet,RU,2021-09-28 11:40:39,46.8333,40.75,63.7,61,66,13.42
414,Altamont,US,2021-09-28 11:40:39,42.2068,-121.7372,39.78,87,75,6.91
415,Haysville,US,2021-09-28 11:40:40,37.5645,-97.3523,69.3,69,1,9.22
416,Kerouane,GN,2021-09-28 11:40:40,9.2667,-9.0167,85.82,57,28,2.19
417,Pemba,MZ,2021-09-28 11:40:40,-12.974,40.5178,84.9,61,20,12.66
418,Sambir,UA,2021-09-28 11:40:41,49.5183,23.1975,57.87,65,22,4.0
419,Luklukan,PH,2021-09-28 11:40:41,14.3254,122.7124,80.37,87,66,1.83
420,Flinders,AU,2021-09-28 11:40:41,-34.5833,150.8552,64.2,76,64,6.2
421,Manavalakurichi,IN,2021-09-28 11:40:42,8.1333,77.3,82.49,82,95,16.33
422,Entre Rios,BR,2021-09-28 11:40:42,-11.9419,-38.0844,82.22,51,22,7.83
423,Pompeu,BR,2021-09-28 11:40:42,-19.2244,-44.9353,78.8,42,50,6.31
424,San Carlos De Bariloche,AR,2021-09-28 11:36:29,-41.1456,-71.3082,35.44,52,0,4.61
425,Salto,UY,2021-09-28 11:40:43,-31.3833,-57.9667,61.88,97,91,11.01
426,Dicabisagan,PH,2021-09-28 11:40:43,17.0818,122.4157,79.92,88,35,5.64
427,Andenes,NO,2021-09-28 11:40:43,69.3143,16.1194,64.38,42,0,11.5
428,Sapouy,BF,2021-09-28 11:40:44,11.5544,-1.7736,92.37,42,3,4.29
429,Nortelandia,BR,2021-09-28 11:40:44,-14.4547,-56.8028,84.27,55,33,4.36
430,Broome,US,2021-09-28 11:40:44,42.2506,-75.833,63.86,78,20,5.75
431,Lima,PE,2021-09-28 11:40:45,-12.0432,-77.0282,58.39,87,90,4.61
432,Santo Amaro,BR,2021-09-28 11:40:45,-12.5467,-38.7119,80.64,54,6,7.2
433,Barretos,BR,2021-09-28 11:37:21,-20.5572,-48.5678,86.45,31,0,5.91
434,Myitkyina,MM,2021-09-28 11:40:45,25.3833,97.4,81.52,75,29,1.14
435,Vargashi,RU,2021-09-28 11:40:46,55.3556,65.8467,45.64,45,100,18.12
436,Sao Pedro Do Sul,BR,2021-09-28 11:40:46,-29.6206,-54.1789,63.25,81,68,4.12
437,Bara,NG,2021-09-28 11:40:46,10.3744,10.7288,89.13,53,72,5.79
438,Springbok,ZA,2021-09-28 11:40:46,-29.6643,17.8865,69.03,19,90,5.44
439,Oktyabrskoye,RU,2021-09-28 11:40:47,43.0645,44.7417,59.14,72,75,13.42
440,Gat,IL,2021-09-28 11:36:05,31.61,34.7642,83.8,32,5,13.73
441,Contai,IN,2021-09-28 11:40:47,21.7786,87.7536,78.13,94,100,14.52
442,Port Moresby,PG,2021-09-28 11:40:48,-9.4431,147.1797,76.42,94,90,3.44
443,Kushmurun,KZ,2021-09-28 11:40:48,52.4503,64.6311,41.56,86,100,14.97
444,Rawson,AR,2021-09-28 11:40:48,-43.3002,-65.1023,51.94,38,36,11.83
445,Bondo,CD,2021-09-28 11:40:49,3.8146,23.6866,87.24,51,96,2.95
446,Perbaungan,ID,2021-09-28 11:40:49,3.5679,98.956,84.31,83,100,3.69
447,Batocina,RS,2021-09-28 11:40:49,44.1536,21.0817,69.19,73,99,6.31
448,San Rafael,AR,2021-09-28 11:40:49,-34.6177,-68.3301,53.06,64,0,1.16
449,Nueva Loja,EC,2021-09-28 11:40:50,0.0847,-76.8828,71.69,82,39,1.03
450,Champerico,GT,2021-09-28 11:40:50,14.3,-91.9167,79.36,76,100,8.37
451,Stokmarknes,NO,2021-09-28 11:40:50,68.5646,14.9108,60.76,55,0,3.44
452,Canelones,UY,2021-09-28 11:40:51,-34.6444,-56.2886,57.22,94,90,9.22
453,Kapoeta,SS,2021-09-28 11:40:51,4.7717,33.5903,93.47,30,94,5.46
454,Hanzhong,CN,2021-09-28 11:38:51,33.0728,107.0303,68.02,88,2,2.64
455,Tuatapere,NZ,2021-09-28 11:40:51,-46.1333,167.6833,46.81,89,80,5.82
456,Tupaciguara,BR,2021-09-28 11:40:52,-18.5922,-48.705,72.52,35,28,9.91
457,Grand Gaube,MU,2021-09-28 11:40:52,-20.0064,57.6608,76.37,55,15,11.99
458,Fereydun Kenar,IR,2021-09-28 11:40:52,36.6864,52.5225,77.31,50,3,8.57
459,Kamaishi,JP,2021-09-28 11:40:53,39.2667,141.8833,64.89,85,49,5.73
460,Bonfim,BR,2021-09-28 11:40:53,3.0833,-59.95,80.69,71,5,1.48
461,Saravena,CO,2021-09-28 11:37:03,6.9538,-71.8752,72.82,88,66,1.16
462,Santarem,BR,2021-09-28 11:40:53,-2.4431,-54.7083,77.13,94,40,3.44
463,Jumla,NP,2021-09-28 11:39:03,29.2747,82.1838,62.69,90,68,3.0
464,San Vicente,AR,2021-09-28 11:40:54,-26.6167,-54.1333,82.36,37,4,5.08
465,Constantine,DZ,2021-09-28 11:40:54,36.365,6.6147,78.21,41,0,5.75
466,Kambove,CD,2021-09-28 11:40:54,-10.8764,26.5969,87.82,26,97,5.61
467,Semey,KZ,2021-09-28 11:40:55,50.4111,80.2275,59.22,36,0,8.95
468,Faya,SA,2021-09-28 11:40:55,18.3851,42.4509,82.92,22,20,7.61
469,Lavrentiya,RU,2021-09-28 11:40:56,65.5833,-171.0,27.93,84,98,3.6
470,Kalmunai,LK,2021-09-28 11:40:56,7.4167,81.8167,85.35,57,100,12.93
471,Arona,ES,2021-09-28 11:40:56,28.0996,-16.681,78.71,61,0,31.07
472,Hualmay,PE,2021-09-28 11:40:57,-11.0964,-77.6139,61.05,86,68,6.08
473,Sunbury,AU,2021-09-28 11:40:57,-37.5833,144.7333,57.83,73,0,9.22
474,Moose Factory,CA,2021-09-28 11:40:57,51.2585,-80.6094,37.4,100,40,9.22
475,Nome,US,2021-09-28 11:40:57,64.5011,-165.4064,30.27,75,90,3.44
476,Carballo,ES,2021-09-28 11:40:58,43.213,-8.691,67.59,70,21,6.46
477,Fayaoue,NC,2021-09-28 11:40:58,-20.65,166.5333,72.7,73,98,19.93
478,Lukovetskiy,RU,2021-09-28 11:40:58,64.2956,41.9211,57.18,67,94,4.47
479,Redmond,US,2021-09-28 11:39:06,47.674,-122.1215,55.17,87,95,3.0
480,Morondava,MG,2021-09-28 11:40:59,-20.2833,44.2833,82.58,64,7,15.28
481,Santiago Del Estero,AR,2021-09-28 11:36:44,-27.7951,-64.2615,61.81,57,90,16.55
482,Sao Joao Da Barra,BR,2021-09-28 11:40:59,-21.6403,-41.0511,77.09,78,43,16.78
483,Beringovskiy,RU,2021-09-28 11:41:00,63.05,179.3167,33.66,82,100,17.94
484,Abay,KZ,2021-09-28 11:41:00,49.6311,72.8539,50.38,91,100,9.44
485,Portland,US,2021-09-28 11:40:45,45.5234,-122.6762,54.36,94,90,3.0
486,Pingxiang,CN,2021-09-28 11:41:00,27.6167,113.85,84.0,60,78,1.23
487,Dospat,BG,2021-09-28 11:41:01,41.65,24.1667,61.5,63,96,1.39
488,Nabisar,PK,2021-09-28 11:41:01,25.0685,69.6419,95.95,44,90,5.88
489,Coquimbo,CL,2021-09-28 11:41:01,-29.9533,-71.3436,49.73,100,90,6.91
490,Skjervoy,NO,2021-09-28 11:41:02,70.0311,20.9714,60.8,67,42,7.36
491,Aripuana,BR,2021-09-28 11:41:02,-9.1667,-60.6333,76.71,84,99,1.52
492,Kyren,RU,2021-09-28 11:41:02,51.6828,102.1408,33.3,73,57,1.28
493,San Policarpo,PH,2021-09-28 11:41:03,12.1791,125.5072,79.65,87,72,5.79
494,Marzuq,YE,2021-09-28 11:41:03,14.4,46.4667,91.04,21,52,9.69
495,Shimoda,JP,2021-09-28 11:41:03,34.6667,138.95,70.29,77,31,12.24
496,Northam,GB,2021-09-28 11:41:04,51.0333,-4.2167,59.4,92,100,19.48
497,Sahbuz,AZ,2021-09-28 11:41:04,39.4072,45.5739,74.8,22,0,6.08
498,Shenjiamen,CN,2021-09-28 11:41:04,29.9576,122.298,76.69,79,96,7.72
499,Peniche,PT,2021-09-28 11:41:05,39.3558,-9.3811,73.62,64,50,18.54
500,Caceres,ES,2021-09-28 11:41:05,39.522,-6.3748,68.81,53,100,5.93
501,Ulladulla,AU,2021-09-28 11:41:05,-35.35,150.4667,63.88,86,81,7.61
502,Yazoo City,US,2021-09-28 11:41:06,32.8551,-90.4056,72.34,90,95,5.79
503,Hudiksvall,SE,2021-09-28 11:41:06,61.729,17.1036,58.51,79,100,12.68
504,Ban Nahin,LA,2021-09-28 11:36:37,18.2418,104.2122,77.65,93,56,1.66
505,Half Moon Bay,US,2021-09-28 11:41:06,37.4636,-122.4286,59.07,81,20,8.05
506,Obihiro,JP,2021-09-28 11:39:26,42.9172,143.2044,58.41,95,88,1.43
507,Shasta Lake,US,2021-09-28 11:41:07,40.6804,-122.3708,52.52,80,0,5.3
508,Acarau,BR,2021-09-28 11:41:07,-2.8856,-40.12,86.34,58,18,17.65
509,Quatre Cocos,MU,2021-09-28 11:41:07,-20.2078,57.7625,76.08,62,25,18.05
510,Bay Roberts,CA,2021-09-28 11:41:08,47.5999,-53.2648,59.32,97,35,5.01
511,Laiwu,CN,2021-09-28 11:41:08,36.1928,117.6569,61.77,93,100,1.05
512,Kloulklubed,PW,2021-09-28 11:41:08,7.0419,134.2556,82.9,73,60,5.79
513,South Yuba City,US,2021-09-28 11:41:09,39.1166,-121.6391,59.14,63,1,5.75
514,Klyuchi,RU,2021-09-28 11:41:09,52.2667,79.1667,48.78,38,23,8.46
515,Qinhuangdao,CN,2021-09-28 11:41:09,39.9317,119.5883,67.62,91,100,7.52
516,Yumen,CN,2021-09-28 11:41:10,40.2833,97.2,71.17,14,0,5.66
517,Marsaxlokk,MT,2021-09-28 11:41:10,35.8419,14.5431,86.61,51,20,14.97
518,Akureyri,IS,2021-09-28 11:41:10,65.6835,-18.0878,31.93,100,90,10.36
519,Novo Aripuana,BR,2021-09-28 11:41:11,-5.1206,-60.3797,77.47,86,99,2.28
520,Batouri,CM,2021-09-28 11:41:11,4.4333,14.3667,81.66,71,76,1.3
521,Juventino Rosas,MX,2021-09-28 11:41:11,20.65,-101.0,59.67,94,100,1.21
522,Pochutla,MX,2021-09-28 11:41:12,15.7432,-96.4661,74.82,86,98,4.14
523,Tecoanapa,MX,2021-09-28 11:41:12,16.5167,-98.75,75.31,86,83,4.07
524,Warrnambool,AU,2021-09-28 11:41:03,-38.3833,142.4833,55.47,78,100,9.46
525,Soanierana Ivongo,MG,2021-09-28 11:41:12,-16.9167,49.5833,74.7,82,25,10.4
526,Rawah,IQ,2021-09-28 11:41:12,34.4816,41.9093,93.7,15,0,4.99
527,Kimbe,PG,2021-09-28 11:41:13,-5.5502,150.1429,76.37,94,100,3.51
528,Chinsali,ZM,2021-09-28 11:41:13,-10.5414,32.0816,88.9,24,89,3.15
529,Fairview,US,2021-09-28 11:41:13,40.8126,-73.999,68.22,77,1,7.0
530,Denpasar,ID,2021-09-28 11:40:31,-8.65,115.2167,80.26,83,20,10.36
531,Port Augusta,AU,2021-09-28 11:41:14,-32.5,137.7667,60.94,66,82,13.85
532,Chumikan,RU,2021-09-28 11:41:14,54.7183,135.315,51.8,64,73,5.75
533,Biak,ID,2021-09-28 11:41:14,-0.9131,122.8766,76.87,84,83,5.55
534,Thung Song,TH,2021-09-28 11:41:15,8.1645,99.6804,81.79,90,95,1.5
535,Yulara,AU,2021-09-28 11:41:15,-25.2406,130.9889,75.04,13,12,8.05
536,Havelock,US,2021-09-28 11:41:15,34.8791,-76.9013,71.94,91,1,1.99
537,Byron Bay,AU,2021-09-28 11:39:24,-28.65,153.6167,66.15,69,7,10.25
